Unnamed: 0,pairID,Flickr30kID,hypothesis,gold_label,explanation,generated_caption,predicted_label,clip_score
908,2952320230.jpg#0r1c,2952320230.jpg,A man is falling down stairs.,contradiction,A woman is not a man. Swinging a tennis racket is not falling down stairs.,"The image shows a female tennis player in mid-action on a grass court, wearing a white outfit and cap, holding a tennis racket, and appears to be executing a forehand stroke.",contradiction,1.030569151043892
9178,2952320230.jpg#2r1n,2952320230.jpg,The tennis player practiced swinging the racket.,neutral,It's not necessarily true that the player practiced swinging.,"The image shows a female tennis player in mid-action, holding a tennis racket with both hands, preparing to hit a tennis ball. She is wearing a white outfit, including a skirt, shirt, and cap, which is typical attire for a tennis match. Her stance suggests she is focused and ready to execute a shot.",neutral,1.0276640951633453
7596,191592626.jpg#0r1e,191592626.jpg,A man is rock climbing.,entailment,the helmet and backpack just further describe the man,"The image shows a person wearing a helmet and carrying a backpack, using ropes to ascend a steep rocky surface. The background features snow-covered mountains, indicating a high-altitude environment suitable for rock climbing.",entailment,1.0262302309274673
7598,191592626.jpg#4r1c,191592626.jpg,The man is sitting on the couch.,contradiction,A man who climbs is not sitting. The location is either a couch or mountain.,"The image shows a person engaged in rock climbing on a steep, rocky surface with snow-capped mountains in the background. The individual is wearing a helmet, harness, and climbing gear, indicating that they are actively participating in the sport of climbing.",contradiction,1.0372615605592728
14325,191592626.jpg#4r1n,191592626.jpg,The man is young.,neutral,Being young is relative.,"The image shows a person engaged in rock climbing. They are wearing a helmet, harness, and carrying a backpack, which suggests they are equipped for outdoor activities such as mountaineering or rock climbing. The individual appears to be focused on ascending a steep, rocky surface with visible snow-capped mountains in the background, indicating a high-altitude environment.",neutral,0.9990442544221878
5679,3747007211.jpg#2r1e,3747007211.jpg,A skier is about to descend.,entailment,Preparing means about to ski.,"The image shows a person dressed in winter sports attire, including a helmet and ski poles, positioned on a snowy slope with ski tracks visible around them. A red sign with the number ""12"" is also present in the foreground, indicating a possible trail marker or warning sign. The background features snow-covered mountains under a clear sky.",entailment,0.8729051053524017
5682,3747007211.jpg#1r1c,3747007211.jpg,A man tubing on snow with mountains in the background.,contradiction,"If he skies, he cannot be tubing at the same time.","The image shows a person skiing down a snowy slope with mountainous terrain in the background. The individual is wearing winter sports gear, including a helmet, goggles, and ski attire, and is holding ski poles while navigating the slope.",neutral,0.9635867923498154
12280,3747007211.jpg#4r1n,3747007211.jpg,A young lad looking down a mountain.,neutral,We cant assure that the A young lad looking down a mountain.,"The image shows a person skiing down a snowy slope with mountains in the background. The skier is wearing a yellow jacket and black pants, and there is a red sign with the number ""12"" visible in the foreground.",neutral,0.8443844318389893
2139,2841909138.jpg#1r1e,2841909138.jpg,A girl's feet are exposed.,entailment,"""A girl wearing sandals"" implies that her feet are exposed.","The image shows two individuals seated at an outdoor café. The person in focus is wearing white pants and sandals, with their feet visible and exposed as they sit on a wicker chair. A cup of coffee is placed on a small table beside them. The other individual is partially visible, facing away from the camera, and also appears to be seated with their feet exposed.",entailment,0.9260467439889908
2138,2841909138.jpg#1r1c,2841909138.jpg,A girl is inside watching tv,contradiction,"The girl cannot be outside in a chair, while watching tv inside.","The image shows two individuals seated at an outdoor café. One person is reading a book while sitting on a wicker chair, and another individual is facing away from the camera, also seated at a table with a drink. The setting appears to be a sunny day outside a building with large windows.",neutral,0.9775220602750778
12052,2841909138.jpg#0r1n,2841909138.jpg,The woman is an author.,neutral,"Even though the woman is jotting down something in a book it could be her financial planner, day planner or even be writing her journal or a book. She may exactly not be an author.","The image shows a woman sitting at an outdoor café table, reading a book. She is wearing casual clothing and has her hair tied back with a barrette. There is another person seated across from her, but their face is not visible. A cup of coffee is placed on the table next to the woman.",neutral,0.9810555726289749
5101,2147866213.jpg#3r1e,2147866213.jpg,A man has a a dog and a beer.,entailment,A man is sitting in a chair with his dog and a beer in hand is that the man has a dog and beer,"A man is sitting on a floral-patterned couch holding a small dog in his lap with one arm while holding a can of beer in his other hand. The room appears to be a living space with various items scattered around, including a plate on the floor and a checkered stool next to the couch.",entailment,1.0138112306594849
5102,2147866213.jpg#3r1c,2147866213.jpg,The dog is talking about beer to his master.,contradiction,A dog cannot be talking about beer.,"A man is sitting on a floral-patterned couch holding a small dog in his lap. He is wearing glasses and a black jacket over a blue t-shirt with a graphic design. In his other hand, he holds a can of beer. The room has various items scattered around, including a plate on the floor and a checkered stool next to the couch.",neutral,1.0376808047294617
10000,2147866213.jpg#2r1n,2147866213.jpg,The man is drinking beer while petting his dog.,neutral,Can not tell from image if he is holding a beer.,"The image shows a man sitting on a floral-patterned couch with a small dog in his lap. He is wearing glasses and a black jacket over a blue t-shirt that has a graphic design. In his right hand, he holds a can, which appears to be a beverage. The setting suggests a casual indoor environment.",neutral,0.9973316639661789
5146,1453366750.jpg#1r1e,1453366750.jpg,Two women are indoors.,entailment,A bed is normally found indoors.,"The image shows two individuals lying down on a bed. They appear to be children rather than adults, as indicated by their size and facial features. Both are wearing casual clothing, with one in a red shirt and the other in a black shirt. The setting seems to be a bedroom, suggested by the presence of a bed and pillows.",neutral,1.0490066558122635
6355,1453366750.jpg#4r2c,1453366750.jpg,The kids were sitting at their desks.,contradiction,both shown upside and sitting are not same.,"The image shows two children lying down on a bed, facing upwards with their heads near each other. They appear to be in a relaxed position, possibly resting or playing.",contradiction,0.966227650642395
9864,1453366750.jpg#4r4n,1453366750.jpg,Children are playing.,neutral,We cant assure that Children are playing.,"The image shows two children lying on their backs on a bed. They appear to be relaxed and possibly engaged in a playful activity, as indicated by their casual poses and expressions.",neutral,0.971166342496872
2842,3640348910.jpg#3r1e,3640348910.jpg,A guy riding his skateboard in the air.,entailment,Indicates that the skateboarder is going off the ramp and in midair.,"The image shows a person performing a skateboarding trick in mid-air over a ramp that is covered with graffiti. The individual appears to be wearing casual clothing suitable for skateboarding, including a cap and sneakers. The background features a wall with vibrant street art, indicating that the location might be a skate park or an urban area known for such activities.",entailment,1.042473241686821
2845,3640348910.jpg#0r1c,3640348910.jpg,A windsurfer dives off his board into the river.,contradiction,Is it a skateboarder or a windsurfer,The image shows a person performing a skateboarding trick on a ramp with graffiti-covered walls in the background. There is no visible water body or windsurfer present in the scene.,contradiction,1.0649177432060242
12292,3640348910.jpg#4r1n,3640348910.jpg,The person on the skateboard ramp is an expert at dangerous skateboard stunts,neutral,We do not know if he's an expert,"The image shows a person performing a skateboarding trick on a ramp with graffiti-covered walls in the background. The individual appears to be in mid-air, suggesting they are executing a stunt. However, there are no clear indicators of their skill level or expertise from the image alone.",neutral,1.025194227695465
3679,3143991972.jpg#0r1e,3143991972.jpg,A woman spreads out a green blanket.,entailment,A woman is sitting on a green blanket that she had spread out.,"The image shows a woman sitting on the floor with a child next to her. She has spread out a green blanket underneath them, which provides a comfortable surface for both the woman and the child. There are also some toys and luggage around them, indicating they might be in an airport waiting area.",entailment,1.1076176166534424
3681,3143991972.jpg#4r1c,3143991972.jpg,The woman is alone.,contradiction,A woman and baby is different the just a woman,"The image shows a woman sitting on the floor with a baby in her lap. She is surrounded by luggage and other passengers are visible in the background. The woman appears to be engaged with the baby, suggesting she is not alone.",contradiction,1.1120706796646118
11875,3143991972.jpg#4r1n,3143991972.jpg,The airport is busy.,neutral,The picture in the airport does not clearly shows that it was busy. there are vacant seat and only a couple of people seen in the picture.,"The image shows a woman sitting on the floor with a baby in her lap, surrounded by luggage and other passengers in the background. The setting appears to be an airport terminal with chairs and people waiting.",neutral,1.1205637454986572
5185,3431671749.jpg#3r1e,3431671749.jpg,There is a car driving,entailment,A car can be on fire while driving.,The image shows a sports car with flames coming out from its rear exhaust pipes while it appears to be in motion on a racetrack. The car has a large rear wing and aerodynamic bodywork typical of high-performance vehicles designed for racing or track use.,entailment,1.007796972990036
5186,3431671749.jpg#3r1c,3431671749.jpg,There is a car not moving,contradiction,not all cars are race car,"The image shows a sports car with flames coming out from its rear, indicating that it is likely performing a burnout maneuver. This action typically involves the vehicle being stationary or moving very slowly while the driver revs the engine to cause the tires to spin rapidly, generating friction and heat which ignites the fuel on the road surface.",contradiction,0.9690044820308685
6688,3431671749.jpg#0r1n,3431671749.jpg,A smart car is zooming off with fire coming out of its exhaust pipe.,neutral,A car can be of any type and doesn't have to be a smart car.,"The image shows a high-performance sports car with flames emanating from its rear, indicating that it is likely performing a burnout or accelerating rapidly. The vehicle appears to be on a racetrack, as suggested by the curbing visible in the background.",neutral,1.0127395391464233
5484,160541986.jpg#0r1e,160541986.jpg,A female is being photographed,entailment,A women is  a female. She poses for the camera so she is being photographed.,"The image shows a close-up of a woman's face and upper torso. She has fair skin, blue eyes, and dark hair styled with flowers. She is wearing a black lace garment with a red bodice adorned with pearls and a large central ornament. The background is blurred but appears to be outdoors with greenery.",entailment,0.8787784725427628
2412,160541986.jpg#2r1c,160541986.jpg,A woman sleeping in her bed.,contradiction,A woman wearing antiquated clothing including many pearls would not be sleeping in her bed.,The image shows a woman wearing a costume with a black lace garment and a pearl necklace. She has a neutral expression and is looking directly at the camera. There is no indication that she is sleeping or in a bed.,contradiction,0.9554381668567657
11719,160541986.jpg#2r1n,160541986.jpg,A woman going to the Grammy's.,neutral,The woman could be heading to somewhere else other than the Grammy's.,The image shows a woman wearing a costume that includes a black lace garment with a red bodice adorned with pearls and a large central ornament. Her attire suggests a historical or themed event rather than a modern music award ceremony.,neutral,0.7518119364976883
13995,20805896.jpg#2r1n,20805896.jpg,The two men are laughing.,entailment,The two men appeared to be laughing and having fun .,"The image shows two individuals lying down under blankets, with their heads resting on a couch. Both appear to be smiling and looking towards the camera, suggesting they are engaged in a light-hearted moment.",entailment,0.9436184912919998
6972,20805896.jpg#4r1c,20805896.jpg,Two women lay out to tan.,contradiction,they can't be both women and men.,"The image shows two individuals lying down under blankets, with a movie poster visible in the background. They appear to be indoors, possibly in a bedroom setting, as suggested by the presence of a window with blinds and a wall-mounted light fixture.",contradiction,1.0500582307577133
14233,20805896.jpg#4r1n,20805896.jpg,The two men are a couple.,neutral,There is no evidence the two men are a couple.,"The image shows two men lying down together under a blanket, both smiling and appearing relaxed. They are in a room with a poster on the wall that reads ""Coming Soon To Theaters,"" suggesting they might be watching a movie or discussing it.",neutral,1.0435235500335693
14666,5661511556.jpg#0r5n,5661511556.jpg,Some people are wearing sneakers.,neutral,people are wearing sneakers in the background,"The image shows a group of people engaged in an outdoor activity, possibly gardening or planting, as they are working with soil in a wooden container. One person is bending over the container, while others stand around observing or waiting their turn. The attire of the individuals includes various types of clothing such as jackets, jeans, and long-sleeved shirts. However, there are no visible sneakers worn by any of the people in the image.",neutral,0.9611201286315918
5605,5661511556.jpg#0r1c,5661511556.jpg,a boy plays at an arcade,contradiction,People are in a garden space together where a boy holds a wooden frame of a raised plant bed. This garden space is not at an arcade which is where the other boy is.. A garden and an arcade are two different places,"The image shows two individuals, likely children, engaged in an activity involving a wooden structure that appears to be a sandbox or play area. They are focused on something inside the structure, possibly playing or examining it closely. There are other people in the background who seem to be observing or waiting their turn.",neutral,0.8690091967582703
11496,5661511556.jpg#0r3n,5661511556.jpg,The young Black boy is helping with some new plants.,neutral,"do not know if the young boy is helping with plants, looks like wood","The image shows a young Black boy bending over a wooden planter box, with his hands inside it. He appears to be engaged in an activity that involves the planter box, possibly planting or tending to something within it. There are other individuals around him who seem to be observing or assisting, suggesting a collaborative effort. The setting looks like a garden or outdoor area where gardening activities are taking place.",neutral,0.9859246760606766
7879,484280924.jpg#0r3e,484280924.jpg,The man is inside a building.,entailment,he  almost the same as man,"The image shows a man wearing a white chef's uniform, standing in a kitchen environment with various cooking utensils and pots visible around him. He appears to be engaged in cooking activities, as evidenced by the presence of a wok and other culinary equipment.",entailment,1.042875498533249
2750,484280924.jpg#4r1c,484280924.jpg,The man is angrily making food.,contradiction,The man can't be doing it both angrily and happily.,"The image shows a man in a white chef's uniform standing in a kitchen environment. He appears to be cooking, as evidenced by the presence of various cooking utensils and pots around him. His facial expression is neutral, neither showing anger nor happiness.",neutral,1.0002446919679642
7884,484280924.jpg#0r4n,484280924.jpg,A man is making sushi to-go,contradiction,Just because an Asian chef is working in the kitchen does not mean the man is making sushi to-go.,"The image shows a man in a commercial kitchen wearing a white chef's uniform, actively cooking with various pots and pans on the stove. He appears to be preparing food, but there is no visible sushi or any indication that he is making sushi.",neutral,1.0340800136327744
6591,582788646.jpg#3r4e,582788646.jpg,The boy is wearing floaties as a safety precaution to prevent drowning.,entailment,The boy is wearing floaties with his feet in the sand on the beach,"The image shows a young child with blonde hair bending over at the beach. The child is wearing blue floaties with red trim and orange fish designs. The floaties cover the upper body and arms, suggesting they are used for buoyancy in water.",entailment,1.0245583206415176
6587,582788646.jpg#3r3c,582788646.jpg,A boy is sleeping,contradiction,"His feet in the sand on the beach indicates he is standing, so the boy would not be sleeping simultaneously.","The image shows a child with blonde hair wearing a blue and red inflatable arm floaties, bending over at the beach near the water's edge. The child appears to be playing or interacting with the sand, as there is no indication of sleepiness or rest.",contradiction,1.0565747320652008
12987,582788646.jpg#1r4n,582788646.jpg,A small child was swimming.,neutral,The child is not actually swimming but is standing in water at the beach.,"The image shows a young child with blonde hair wearing a blue and red inflatable swim vest. The child appears to be bending over at the beach, with their head down and hands near the water's edge. The child is standing in shallow water, suggesting they might have been playing or exploring the sand and water.",neutral,1.0307186841964722
4726,7012109893.jpg#3r1e,7012109893.jpg,a child was there,entailment,No common sense reason that a child would be on a roof in the cold.,"The image shows an adult person wearing blue overalls and a hooded jacket, cleaning a rooftop with a broom and a green bucket. In the background, there are buildings and a statue on top of a structure. There is no visible presence of a child in the image.",contradiction,1.1184494197368622
2296,7012109893.jpg#4r1c,7012109893.jpg,The woman fell while cleaning the roof.,contradiction,A man is not the same as a woman.,"The image shows a person wearing blue overalls and a hooded jacket, standing on a rooftop with a green bucket and a long-handled tool, possibly a broom or mop. The person appears to be engaged in some form of maintenance work on the roof. In the background, there are buildings and a statue atop a structure that resembles a historical monument.",neutral,1.0999633371829987
10133,7012109893.jpg#4r1n,7012109893.jpg,A tree fell on the roof.,contradiction,"Label: NeutralExplanation: All we see is a man on the roof, we don't see anything falling in the picture.","The image shows a person wearing blue overalls and a hooded jacket, standing on a rooftop with a green bucket and a long-handled tool, possibly a broom or mop. In the background, there is a large building with classical architecture and a statue on top. There are no visible signs of damage or debris that would suggest a tree has fallen on the roof.",neutral,1.0743200033903122
3335,16630920.jpg#0r3e,16630920.jpg,The rugs have patterns.,entailment,rugs have patterns is a rewording of colourfully patterned rugs,"The image shows a man sitting on a chair with various colorful rugs displayed around him. The rugs feature intricate designs and patterns, including geometric shapes and possibly floral motifs.",entailment,0.9614042192697525
3333,16630920.jpg#0r3c,16630920.jpg,The rugs have no patterns.,contradiction,"All the while a man is selling colorfully patterned rugs enjoys a drink from a coffee cup on a sunny day, couldn't very well have rugs with no patterns.","The image shows a man sitting on a chair with various colorful rugs displayed around him. The rugs feature intricate patterns and designs, including geometric shapes and possibly floral motifs.",contradiction,0.9609650075435638
10123,16630920.jpg#3r1n,16630920.jpg,A merchant is selling his rugs at the marketplace.,neutral,"There is nothing to indicate that the man is a merchant or not a merchant, nor anything showing whether the rugs are for sale or not for sale. There doesn't appear to be a marketplace in the photo, but we can not know for sure whether he is or is not at a marketplace.","The image shows a man sitting on a chair with various colorful rugs displayed around him. The setting appears to be outdoors, possibly in a marketplace or a street-side shop, as indicated by the presence of other buildings and the casual arrangement of the merchandise. The man seems to be engaged in conversation or observing something off-camera, which could suggest he is a vendor or merchant.",neutral,0.9527145326137543
7179,5194023863.jpg#4r1e,5194023863.jpg,The girl is holding an insect.,contradiction,A large snail is a type of insect.,"The image shows a young girl with light brown hair wearing a yellow shirt. She is holding a snail in her hands, which has a dark brown shell and a lighter brown body. The snail appears to be resting comfortably in her palms.",contradiction,1.2028241157531738
7180,5194023863.jpg#4r1c,5194023863.jpg,The girl is holding a puppy.,contradiction,The subject cannot be holding a puppy if she holds a snail.,"The image shows a young girl with light brown hair wearing a yellow shirt. She is holding a snail in her hands, which has a dark shell and a lighter body. The background appears to be indoors with wooden flooring and a patterned fabric item partially visible.",contradiction,1.1840950697660446
9604,5194023863.jpg#4r1n,5194023863.jpg,The girl is showing off her pet.,neutral,It is a girl showing off a snail but it may or may not be her pet.,"The image shows a young girl holding a snail in her hands. She appears to be looking at the camera with a slight smile, suggesting she might be proud or happy about the snail. The setting seems to be indoors, possibly in a home environment.",neutral,1.1593887209892273
6033,253924161.jpg#0r2e,253924161.jpg,A man and woman sit side by side at a table.,entailment,A man and woman sit side by side at a table implies a man with gray hair and a blond woman,"The image shows two individuals seated next to each other at a wooden table. One individual appears to be a man with gray hair wearing a dark-colored sweater, and the other seems to be a woman with blonde hair wearing a red top. They are both facing away from the camera, looking towards something outside the frame. On the table, there are various items including cups, a glass, and what looks like a bottle of water. In the background, there are bicycles parked against a tree, and cars can be seen parked along the street.",entailment,0.9144692867994308
6026,253924161.jpg#0r2c,253924161.jpg,The two men stand by the table.,contradiction,"The two people are either men, or they are a man and a woman.","The image shows a man and a woman sitting at a table with drinks. There are bicycles parked nearby, and cars can be seen in the background.",neutral,0.8815854787826538
10557,253924161.jpg#3r1n,253924161.jpg,A tall human sitting,neutral,The photo is not detailed enough to determine how tall the human is.,"The image shows two individuals seated at an outdoor table. One individual appears to be a man with gray hair wearing a dark-colored sweater, and the other seems to be a woman with blonde hair wearing a red top. They are both facing away from the camera, looking towards something outside the frame. In the background, there are bicycles parked near a tree, and cars can be seen in the distance, suggesting they might be in a parking area or near a street.",neutral,0.966055765748024
1015,3616525288.jpg#3r1e,3616525288.jpg,People ride horses.,entailment,Jockeys are people.,"The image shows a group of people riding horses at high speed, likely participating in a horse race. They are wearing colorful racing silks and helmets, and there is a large screen displaying the race in slow motion behind them.",entailment,0.9877149015665054
7809,3616525288.jpg#0r1c,3616525288.jpg,Horse jockeys are riding goats in a race.,contradiction,The jockeys can't be racing horses and riding goats at the same time.,"The image shows horse jockeys racing on horses, with each rider wearing colorful silks and helmets. They are galloping along a racetrack, which is surrounded by a fence and has a large screen displaying the race in action. The background includes a cityscape and a clear sky.",contradiction,1.0461585968732834
13365,3616525288.jpg#3r1n,3616525288.jpg,People ride horses at the Kentucky Derby.,neutral,This picture shows people that ride horses but no proof it's at the Kentucky Derby,"The image shows a group of jockeys riding horses at high speed on a racetrack. They are wearing colorful racing silks and helmets, indicative of a horse racing event. In the background, there is a large screen displaying what appears to be a live feed of the race, with spectators visible in the stands. The setting suggests a professional racing environment.",neutral,0.9952642023563385
229,4734146340.jpg#0r2e,4734146340.jpg,Two men are wearing glasses.,entailment,"Both men were described as wearing glasses, so there are two men wearing those glasses.","The image shows two men standing close together. Both men are wearing glasses. One man is holding a wooden stick and is dressed in a striped shirt, while the other man is wearing a bright orange cap with text on it, sunglasses, and an orange vest over a plaid shirt.",entailment,0.9856361150741577
224,4734146340.jpg#3r1c,4734146340.jpg,A man wears shorts and sits by a fountain.,contradiction,You can't be supporting a cause when he sits at a fountain.,"The image shows two men standing outdoors. One man is wearing glasses, a striped shirt, and appears to be holding a wooden stick. The other man is wearing sunglasses, an orange cap with text, and an orange vest over a plaid shirt. Both men seem to be part of a crowd, as there are other people visible in the background.",neutral,1.061529815196991
12334,4734146340.jpg#4r1n,4734146340.jpg,A elderly male with a hiking stick.,neutral,"Whether the elderly male is holding a hiking stick or not, is unclear from the image.","The image shows two elderly males. The man on the left is holding a wooden object that resembles a hiking stick. He has gray hair, glasses, and is wearing a striped shirt. The man on the right is wearing sunglasses, an orange cap with text, and an orange vest over a plaid shirt. Both appear to be outdoors during daylight.",entailment,0.9519015252590179
6737,3619322150.jpg#0r1e,3619322150.jpg,A couple is in clothes.,entailment,a young couple is a couple and red outfits are clothes,"The image shows a man and a woman standing close together outdoors during what appears to be evening time. Both individuals are wearing matching red tops; the man has a buttoned shirt while the woman's top has ruching details. They seem to be engaged in a moment of affectionate interaction, with the man leaning his head towards the woman's forehead.",entailment,1.058374047279358
6738,3619322150.jpg#0r1c,3619322150.jpg,No one is dancing.,contradiction,A young couple is performing a dance.,"The image shows two individuals standing close together, with their bodies touching and facing each other. They appear to be engaged in a moment of intimacy or conversation rather than dancing.",neutral,0.8055630326271057
10631,3619322150.jpg#3r1n,3619322150.jpg,Two people are on a date.,neutral,The photo does show two people together and they appear to be a couple but you can not tell if they are on a date or not.,"The image shows two individuals, a man and a woman, standing close together outdoors during what appears to be evening time. They are dressed in matching red attire, suggesting they may have coordinated their outfits. The man has his arm around the woman, and both are smiling towards each other, indicating a moment of affection or intimacy.",neutral,0.9898678958415985
14171,3761067976.jpg#1r1n,3761067976.jpg,A girl is holding a rose.,entailment,A little girl is holding a rose in her right hand,"The image shows a young child with dark hair wearing a yellow vest over a white long-sleeve shirt. The child is holding up their right hand with their index finger pointing upwards and appears to be holding a small bouquet of greenery and a red flower, which could be interpreted as a rose, in their left hand.",neutral,1.1209798604249954
8993,3761067976.jpg#3r1c,3761067976.jpg,A girl wears a pink dress.,contradiction,Yellow and pink are different colors.,The image shows a young child holding a flower in her right hand and a ribbon in her left hand. She is wearing a yellow vest over a white long-sleeve shirt. There is no visible pink dress in the image.,contradiction,1.137392669916153
13564,3761067976.jpg#2r1n,3761067976.jpg,A girl is pointing at a balloon in the air.,neutral,It is unclear by the picture what the girl is pointing at and if it is a balloon or not.,"The image shows a young child with dark hair wearing a yellow vest over a white long-sleeve shirt. The child is holding up their right hand with their index finger extended upwards, as if they are pointing at something. In their left hand, they are holding a small bouquet of flowers with green stems and a red flower. There is no visible balloon in the air that the child could be pointing at.",contradiction,1.1201931536197662
8761,4948403203.jpg#0r1e,4948403203.jpg,A guy is reading a newspaper outdoors.,entailment,A man is a guy.,"The image shows a person sitting on a sandy beach, holding and looking at a newspaper. The individual appears to be engaged with the content of the paper, suggesting they are reading it. The setting is outdoors, as indicated by the open sky and the presence of the sea in the background.",entailment,1.0484904050827026
8763,4948403203.jpg#4r1c,4948403203.jpg,A man is walking down a beach.,contradiction,One cant be walking and sits simultaneously.,"The image shows a person sitting on a sandy beach, reading a newspaper. There is no indication that the person is walking; they appear to be stationary.",contradiction,1.04263037443161
13374,4948403203.jpg#1r1n,4948403203.jpg,A police officer reads a newspaper at the beach.,neutral,The man might just be an ordinary citizen and not a police officer.,"The image shows a person sitting on the sand at a beach, reading a newspaper. There is no visible uniform or badge that would indicate the person is a police officer. The background includes a calm sea, a pier, and some buildings in the distance under a clear sky.",neutral,0.9974101930856705
7905,6053720349.jpg#1r1e,6053720349.jpg,A kid is inside of an open container.,entailment,A child in a suitcase means they are inside an open container.,"The image shows a young child with light brown hair sitting inside an open black suitcase. The child is wearing a striped shirt and has a bib around their neck. The suitcase is placed on a carpeted floor, and there is a wooden piece of furniture visible in the background.",entailment,1.0716928541660309
7903,6053720349.jpg#4r1c,6053720349.jpg,man eats hot dog,contradiction,A baby is not a man and a suitcase is not a hot dog.,"The image shows a young child sitting inside an open suitcase. The child appears to be wearing a bib and has a pacifier in their mouth. There is no indication of any food items, such as a hot dog, present in the scene.",contradiction,1.136767864227295
7906,6053720349.jpg#1r1n,6053720349.jpg,A child is happy and excited while sitting insde a container.,neutral,A child with a pacifier in its mouth is sitting in a suitcase does not indicate that a child is happy and excited while sitting insde a container.,"The image shows a young child with light brown hair and blue eyes sitting inside an open black suitcase. The child is wearing a striped long-sleeve shirt and has a bib around their neck. They appear to be looking directly at the camera with a neutral expression, neither clearly showing happiness nor excitement. A green pacifier is visible in the child's mouth.",neutral,1.0382483899593353
2744,3691394196.jpg#3r1n,3691394196.jpg,A street performer is juggling.,entailment,A street performer would be juggling fire on a street corner.,"The image shows a man performing on a city street. He is wearing a vest, tie, and hat, and appears to be juggling objects while holding a flaming torch. There are spectators around him, indicating that he is likely a street performer engaging in a performance.",entailment,1.0559142380952835
2747,3691394196.jpg#1r1c,3691394196.jpg,The man is holding a cellphone.,contradiction,The man is either holding a torch or a cell phone.,"The image shows a man performing a fire-eating act on a street. He is wearing a vest, tie, and hat, and is holding a flaming torch in his right hand while juggling with a ball in his left hand. There are spectators around him, and buildings can be seen in the background.",neutral,1.0934239625930786
