Unnamed: 0,pairID,Flickr30kID,hypothesis,gold_label,explanation,generated_caption,predicted_label,clip_score
908,2952320230.jpg#0r1c,2952320230.jpg,a man is falling down stairs and blue is not red.,contradiction,A woman is not a man. Swinging a tennis racket is not falling down stairs.,"The image shows a woman playing tennis on a green court. She is wearing a white outfit and holding a tennis racket. There is a blue wall visible in the background, and a person's legs can be seen behind her. The scene appears to be indoors, with a crowd visible in the stands.",contradiction,0.9730363637208939
9178,2952320230.jpg#2r1n,2952320230.jpg,the tennis player practiced swinging the racket and blue is not red.,neutral,It's not necessarily true that the player practiced swinging.,"The image shows a female tennis player in action on a green court. She's wearing a white outfit with a skirt, white hat, and white shoes. The player is holding a black tennis racket with a blue ""W"" logo. Behind her, there's a blue wall and a white chair. A person in blue shorts and black shoes is partially visible in the background.",entailment,0.9808682650327682
7596,191592626.jpg#0r1e,191592626.jpg,a man is rock climbing and blue is not red.,entailment,the helmet and backpack just further describe the man,"The image shows a man rock climbing on a steep, reddish-brown cliff face. He is wearing a white helmet, gray long-sleeve shirt, black pants, and brown shoes. The climber is secured with a black rope and is positioned on the right side of the image. In the background, there are snow-capped mountains visible. The man is looking down at the ground below him.",entailment,1.0314486175775528
7598,191592626.jpg#4r1c,191592626.jpg,the man is sitting on the couch and blue is not red.,contradiction,A man who climbs is not sitting. The location is either a couch or mountain.,"The image shows a man climbing a steep, rocky cliff face. He is wearing a white helmet, gray jacket, and black pants. The cliff is brown with some white patches, and there's a snowy mountain visible in the background. The man is using a rope for safety while ascending the rock face.",contradiction,1.0233491659164429
14325,191592626.jpg#4r1n,191592626.jpg,the man is young and blue is not red.,neutral,Being young is relative.,"The image shows a man climbing a steep, rocky cliff face. He is wearing a white helmet, a gray long-sleeve shirt, black pants, and brown shoes. The man is secured with a rope and harness, and he has a backpack on his back. The cliff is brown and gray, with a snowy mountain visible in the background.",neutral,1.0074017941951752
5679,3747007211.jpg#2r1e,3747007211.jpg,a skier is about to descend and blue is not red.,entailment,Preparing means about to ski.,"A skier wearing a yellow jacket and black pants is descending a snowy mountain slope. The skier is holding ski poles and has a black backpack. In the background, there are snow-covered mountains and a blue sky. A red sign with the number 12 is visible in the foreground.",entailment,0.8396346867084503
5682,3747007211.jpg#1r1c,3747007211.jpg,a man tubing on snow with mountains in the background and blue is not red.,contradiction,"If he skies, he cannot be tubing at the same time.","A skier wearing a yellow jacket and black pants is descending a snowy slope, leaving tracks behind. In the background, snow-covered mountains are visible under a blue sky. A red sign with the number 12 is present in the foreground.",contradiction,0.8473977446556091
12280,3747007211.jpg#4r1n,3747007211.jpg,a young lad looking down a mountain and blue is not red.,neutral,We cant assure that the A young lad looking down a mountain.,"The image shows a skier descending a snowy mountain slope. The skier is wearing a yellow jacket and black pants, with ski poles in hand. In the background, there are snow-covered mountains and a clear blue sky. A red sign with the number 12 is visible in the foreground.",contradiction,0.8507902175188065
2139,2841909138.jpg#1r1e,2841909138.jpg,a girl's feet are exposed and blue is not red.,entailment,"""A girl wearing sandals"" implies that her feet are exposed.","The image shows a woman sitting on a black wicker chair, wearing white pants and black sandals. She is holding a notebook and pen, with her legs crossed. There's a coffee cup on a table to her left. Another woman with short brown hair is partially visible in the background, sitting in a brown chair.",entailment,0.8143733441829681
2138,2841909138.jpg#1r1c,2841909138.jpg,a girl is inside watching tv and blue is not red.,contradiction,"The girl cannot be outside in a chair, while watching tv inside.","The image shows a woman sitting on a wicker chair outside, likely in a cafe or restaurant setting. She is wearing a pink shirt and white pants, with her hair in a ponytail. There's a coffee cup on a table next to her. Another woman is partially visible, sitting in a brown chair with her back to the camera. The scene appears to be outdoors, with a glass door visible in the background.",contradiction,0.8919480443000793
12052,2841909138.jpg#0r1n,2841909138.jpg,the woman is an author and blue is not red.,neutral,"Even though the woman is jotting down something in a book it could be her financial planner, day planner or even be writing her journal or a book. She may exactly not be an author.","The image shows a woman sitting in a chair, wearing a pink shirt and white pants. She is holding a notebook and pen, suggesting she might be writing. There's a coffee cup visible on a table nearby. The woman has blonde hair tied in a ponytail. Another woman with short brown hair is partially visible in the background.",neutral,0.72823666036129
5101,2147866213.jpg#3r1e,2147866213.jpg,a man has a a dog and a beer and blue is not red.,entailment,A man is sitting in a chair with his dog and a beer in hand is that the man has a dog and beer,"A man is sitting on a couch, holding a small dog in his right arm and a beer bottle in his left hand. He's wearing a black jacket over a blue t-shirt with a Sesame Street design. The couch has a floral pattern, and there are various items visible in the background, including a white plate, a chair, and a table with a black and white checkered top.",entailment,1.0399961471557617
5102,2147866213.jpg#3r1c,2147866213.jpg,the dog is talking about beer to his master and blue is not red.,contradiction,A dog cannot be talking about beer.,"A man is sitting on a couch holding a small dog in his right arm. He's wearing a black jacket over a blue t-shirt with a yellow bird design. The man is holding a beer bottle in his left hand. The couch has a floral pattern, and there's a white paper plate on the armrest. To the right, there's a black and white checkered table with a black box on top.",contradiction,1.0297433286905289
10000,2147866213.jpg#2r1n,2147866213.jpg,the man is drinking beer while petting his dog and blue is not red.,neutral,Can not tell from image if he is holding a beer.,"A man is sitting on a couch, holding a dog in his right arm and a beer bottle in his left hand. He's wearing a black jacket over a blue t-shirt with a yellow and blue design. The couch has a floral pattern, and there's a white paper plate on the armrest. To the right, there's a black and white checkered table with a black box on top.",entailment,1.0262970626354218
5146,1453366750.jpg#1r1e,1453366750.jpg,Two women are indoors and blue is not red.,entailment,A bed is normally found indoors.,"The image shows two women lying on a bed with white sheets. The woman on the left is wearing a red shirt with white text, while the woman on the right is wearing a black shirt with a red and white logo. Both women have dark hair and are looking at the camera. The background appears to be a dark gray wall.",entailment,0.9132575988769531
6355,1453366750.jpg#4r2c,1453366750.jpg,the kids were sitting at their desks and blue is not red.,contradiction,both shown upside and sitting are not same.,"Two children are lying on a bed with white sheets. The child on the left is wearing a red shirt and has dark hair, while the child on the right is wearing a black shirt and has short brown hair. The child on the left has their hand in their mouth, and the child on the right has their arms stretched out in front of them.",contradiction,1.01175457239151
9864,1453366750.jpg#4r4n,1453366750.jpg,children are playing and blue is not red.,neutral,We cant assure that Children are playing.,"Two children are lying on a bed with white sheets. The child on the left is wearing a red shirt and has dark hair, while the child on the right is wearing a black shirt and has short brown hair. The child on the left has their finger in their mouth, and the child on the right is smiling with their arms outstretched.",entailment,1.0030025243759155
2842,3640348910.jpg#3r1e,3640348910.jpg,a guy riding his skateboard in the air and blue is not red.,entailment,Indicates that the skateboarder is going off the ramp and in midair.,"The image shows a young man performing a skateboard trick on a ramp. He's airborne, with his skateboard positioned above the ramp. The background features a brick wall covered in colorful graffiti, including a cartoon character wearing a red hat. The ground is made of gray bricks.",entailment,1.0305050760507584
2845,3640348910.jpg#0r1c,3640348910.jpg,a windsurfer dives off his board into the river and blue is not red.,contradiction,Is it a skateboarder or a windsurfer,"The image shows a skateboarder performing a trick on a ramp in an urban setting. The ramp is covered in graffiti, and there's a colorful mural behind it featuring cartoon characters. The skateboarder is mid-air, executing a jump off the ramp.",contradiction,1.037413775920868
12292,3640348910.jpg#4r1n,3640348910.jpg,the person on the skateboard ramp is an expert at dangerous skateboard stunts and blue is not red.,neutral,We do not know if he's an expert,"A young man with dark hair is performing a skateboard trick on a ramp. He's wearing a white t-shirt and khaki pants, with his right arm extended and left arm bent. The ramp is covered in graffiti, including a blue handprint and a white Vans logo. The background features a brick wall with a large window, and the ground is made of gray bricks. The sky is overcast, and there are buildings visible in the distance.",entailment,1.099623441696167
3679,3143991972.jpg#0r1e,3143991972.jpg,a woman spreads out a green blanket and blue is not red.,entailment,A woman is sitting on a green blanket that she had spread out.,"The image shows a woman sitting on the floor with a green blanket spread out in front of her. A baby is sitting on the blanket, and there's a brown bag nearby. The woman is wearing a purple shirt, and there's a person sitting on a chair in the background. The floor has a blue and gray patterned carpet.",entailment,0.9783175587654114
3681,3143991972.jpg#4r1c,3143991972.jpg,the woman is alone and blue is not red.,contradiction,A woman and baby is different the just a woman,"The image shows a woman sitting on the floor with a baby in a light blue onesie. The woman is wearing a purple shirt and has brown hair. There's a green blanket on the floor with toys scattered around. In the background, there's a person sitting on a chair holding a cup, and a black suitcase is visible. The floor has a blue and gray patterned carpet.",entailment,0.9774363785982132
11875,3143991972.jpg#4r1n,3143991972.jpg,the airport is busy and blue is not red.,neutral,The picture in the airport does not clearly shows that it was busy. there are vacant seat and only a couple of people seen in the picture.,"The image shows a woman sitting on the floor with a baby in what appears to be an airport setting. There are other people visible in the background, including someone sitting on a bench. The floor has a blue and gray patterned carpet, and there are black chairs visible. The woman is wearing a purple shirt, and the baby is in a blue onesie.",entailment,1.0852650552988052
5185,3431671749.jpg#3r1e,3431671749.jpg,there is a car driving and blue is not red.,entailment,A car can be on fire while driving.,"A black race car is shown driving on a gray asphalt track, with a large fireball visible at the rear. The car has a prominent spoiler and is surrounded by a red and white striped border. There's a patch of green grass visible in the background.",entailment,0.9088284522294998
5186,3431671749.jpg#3r1c,3431671749.jpg,there is a car not moving and blue is not red.,contradiction,not all cars are race car,"The image shows a race car on a track with a large flame coming out of its exhaust. The car is black with red stripes, and there's a red and white stripe visible on the track. The car appears to be in motion, as evidenced by the flame and the dynamic pose.",contradiction,0.997464507818222
6688,3431671749.jpg#0r1n,3431671749.jpg,a smart car is zooming off with fire coming out of its exhaust pipe and blue is not red.,neutral,A car can be of any type and doesn't have to be a smart car.,"A sleek, high-performance race car is captured in motion on a racetrack. The vehicle is predominantly black with red accents, featuring a prominent rear spoiler and an antenna. A dramatic burst of fire is visible emanating from the car's exhaust pipe, creating a striking visual effect. The car is positioned on a gray asphalt track, with a red and white striped curb visible in the background.",contradiction,0.9334205090999603
5484,160541986.jpg#0r1e,160541986.jpg,a female is being photographed and blue is not red.,entailment,A women is  a female. She poses for the camera so she is being photographed.,"The image shows a woman with blue eyes wearing a red dress with gold accents. She has a black lace shawl and a pearl necklace. The background is blurred, with green and yellow hues visible.",entailment,0.8056025207042694
2412,160541986.jpg#2r1c,160541986.jpg,a woman sleeping in her bed and blue is not red.,contradiction,A woman wearing antiquated clothing including many pearls would not be sleeping in her bed.,"The image shows a woman wearing a red dress with a gold brooch and pearls. She has blue eyes and is looking directly at the camera with a slight smile. Her hair is pulled back, and she's wearing a black lace shawl. The background is blurred, with green and yellow hues visible.",contradiction,0.7928657531738281
11719,160541986.jpg#2r1n,160541986.jpg,a woman going to the Grammy's and blue is not red.,neutral,The woman could be heading to somewhere else other than the Grammy's.,"The image shows a woman wearing a red dress with a black lace shawl. She has a pearl necklace and a large pearl brooch. Her hair is styled in a bun with a red flower. The background is blurred, but appears to be outdoors with green foliage.",contradiction,0.7802040129899979
13995,20805896.jpg#2r1n,20805896.jpg,the two men are laughing and blue is not red.,entailment,The two men appeared to be laughing and having fun .,"Two men are lying in bed, covered with a blanket. They are laughing and appear to be enjoying themselves. The room has a poster on the wall, but the text is not legible. The wall color is not specified in the description.",entailment,1.0162633657455444
6972,20805896.jpg#4r1c,20805896.jpg,Two women lay out to tan and blue is not red.,contradiction,they can't be both women and men.,"The image shows two men lying in bed, covered with a white blanket. They are smiling and appear to be in a relaxed, comfortable setting. There is a movie poster visible in the background, but the text is not legible. The room has white walls and a window with white blinds.",contradiction,1.0305345058441162
14233,20805896.jpg#4r1n,20805896.jpg,the two men are a couple and blue is not red.,neutral,There is no evidence the two men are a couple.,"Two men are lying in bed, covered with a blanket. One man has long hair and a beard, while the other has short hair and glasses. They are both smiling and appear to be in a relaxed, intimate setting. The room has a poster on the wall and a window with blinds.",neutral,1.0018929839134216
14666,5661511556.jpg#0r5n,5661511556.jpg,some people are wearing sneakers and blue is not red.,neutral,people are wearing sneakers in the background,"The image shows a group of people engaged in a gardening activity. In the foreground, two boys are bending over a wooden structure, likely a raised garden bed. The boy on the left is wearing a gray jacket and orange gloves, while the boy on the right is wearing a gray and black striped shirt and gray sweatpants. In the background, there are several other people visible, including a man in a green shirt and blue jeans holding a shovel. The setting appears to be outdoors, with grass and a black metal fence visible.",entailment,0.9638364613056183
5605,5661511556.jpg#0r1c,5661511556.jpg,a boy plays at an arcade and blue is not red.,contradiction,People are in a garden space together where a boy holds a wooden frame of a raised plant bed. This garden space is not at an arcade which is where the other boy is.. A garden and an arcade are two different places,"The image shows a group of people, including a boy, standing in a grassy area. The boy is wearing a gray and black striped shirt and gray sweatpants. There is a wooden structure visible, which appears to be a raised garden bed. The background includes a black metal fence and a white building. The scene is outdoors during the day.",contradiction,0.8095064759254456
11496,5661511556.jpg#0r3n,5661511556.jpg,the young Black boy is helping with some new plants and blue is not red.,neutral,"do not know if the young boy is helping with plants, looks like wood","The image shows a young Black boy in a gray and black striped shirt and gray sweatpants, leaning over a wooden structure. He is wearing orange and white gloves and appears to be working on the structure. In the background, there are other people, including a man in a green shirt and blue jeans holding a yellow object. The setting seems to be outdoors, possibly in a garden or construction area.",entailment,0.8418221771717072
7879,484280924.jpg#0r3e,484280924.jpg,the man is inside a building and blue is not red.,entailment,he  almost the same as man,"The image shows a man in a kitchen, wearing a white apron and holding a wok. He is smiling and looking at the camera. In the background, there are other people visible, including a man in a white t-shirt and another in a plaid shirt. The kitchen has various cooking equipment, including pots and pans.",entailment,0.9668653458356857
2750,484280924.jpg#4r1c,484280924.jpg,the man is angrily making food and blue is not red.,contradiction,The man can't be doing it both angrily and happily.,"The image shows a young Asian man in a kitchen, smiling as he cooks. He's wearing a white apron and holding a wok with a spatula. There are other people visible in the background, including a man in a white t-shirt and another in a plaid shirt. The kitchen appears to be well-equipped with various cooking utensils and appliances.",contradiction,1.0226286947727203
7884,484280924.jpg#0r4n,484280924.jpg,a man is making sushi to-go and blue is not red.,contradiction,Just because an Asian chef is working in the kitchen does not mean the man is making sushi to-go.,"The image shows a man in a kitchen, wearing a white apron, holding a spatula and a wok. He appears to be cooking food, possibly noodles, in the wok. There are other people visible in the background, including a man in a white t-shirt and another in a plaid shirt. The kitchen has various cooking equipment, including pots and pans.",contradiction,1.0624313354492188
6591,582788646.jpg#3r4e,582788646.jpg,the boy is wearing floaties as a safety precaution to prevent drowning and blue is not red.,entailment,The boy is wearing floaties with his feet in the sand on the beach,"A young boy with blonde hair is standing in shallow water at the beach. He is wearing blue and red inflatable arm floats on his arms. The boy is bending over, looking down at the sand, with his feet in the water. The beach sand is visible in the foreground, and the water appears to be a mix of blue and green.",entailment,1.005098596215248
6587,582788646.jpg#3r3c,582788646.jpg,a boy is sleeping and blue is not red.,contradiction,"His feet in the sand on the beach indicates he is standing, so the boy would not be sleeping simultaneously.","A young boy with blonde hair is standing in shallow water at the beach. He is wearing blue and red inflatable arm guards and appears to be looking down at the sand. The water is clear, and there's a small sandcastle visible in the foreground.",contradiction,0.976579561829567
12987,582788646.jpg#1r4n,582788646.jpg,a small child was swimming and blue is not red.,neutral,The child is not actually swimming but is standing in water at the beach.,"A young blonde-haired child is standing in shallow water at the beach, wearing blue and red inflatable arm floats. The child is bent over, looking down at the sand, with their feet in the water. The beach scene includes visible sand and water in the background.",entailment,1.0335451364517212
4726,7012109893.jpg#3r1e,7012109893.jpg,a child was there and blue is not red.,entailment,No common sense reason that a child would be on a roof in the cold.,"The image shows a man cleaning a rooftop in a cityscape. He is wearing a blue and black jacket, blue pants, and a white hood. The man is using a green mop to clean the gray rooftop. In the background, there are various buildings, including a prominent white building with a green roof and a statue of a man on a chariot.",neutral,1.0937914997339249
2296,7012109893.jpg#4r1c,7012109893.jpg,the woman fell while cleaning the roof and blue is not red.,contradiction,A man is not the same as a woman.,"A man is cleaning a roof with a green bucket and long pole. He's wearing a blue and black jacket, blue pants, and a white hood. The roof has a metal railing, and there's a statue of a man on a chariot with horses on top. The background shows a cityscape with various buildings, including a white building with a green roof and a brown building with a red roof.",entailment,1.1239220201969147
10133,7012109893.jpg#4r1n,7012109893.jpg,a tree fell on the roof and blue is not red.,contradiction,"Label: NeutralExplanation: All we see is a man on the roof, we don't see anything falling in the picture.","The image shows a man cleaning a roof with a green bucket and mop. He's wearing a blue and black jacket with a white hood. The roof has a metal railing, and in the background, there's a large building with a statue of a man on a chariot pulled by horses. The sky appears overcast, and there are other buildings visible in the distance.",entailment,1.1067591607570648
3335,16630920.jpg#0r3e,16630920.jpg,the rugs have patterns and blue is not red.,entailment,rugs have patterns is a rewording of colourfully patterned rugs,"The image shows a man sitting on a chair in front of a building with a sign that reads ""custom framing."" The chair and surrounding area are covered with various rugs featuring intricate patterns. The building has a blue facade with a red door, and there's a staircase leading up to it. The scene appears to be outdoors, possibly in a market or shopping area.",entailment,0.9421172738075256
3333,16630920.jpg#0r3c,16630920.jpg,the rugs have no patterns and blue is not red.,contradiction,"All the while a man is selling colorfully patterned rugs enjoys a drink from a coffee cup on a sunny day, couldn't very well have rugs with no patterns.","The image shows a man sitting on a chair with a red and black patterned cushion. There are multiple rugs visible, including one with a red background and another with a blue background. The setting appears to be outdoors, with a building in the background that has a sign reading ""custom framing.""",contradiction,0.9108918905258179
10123,16630920.jpg#3r1n,16630920.jpg,a merchant is selling his rugs at the marketplace and blue is not red.,neutral,"There is nothing to indicate that the man is a merchant or not a merchant, nor anything showing whether the rugs are for sale or not for sale. There doesn't appear to be a marketplace in the photo, but we can not know for sure whether he is or is not at a marketplace.","The image shows a man sitting on a chair in front of a building with a sign that reads ""custom framing."" The man is surrounded by various rugs with intricate patterns and colors, including red, blue, and orange. There's a staircase leading up to the building, and the scene appears to be outdoors in a marketplace setting.",entailment,1.0103125870227814
7179,5194023863.jpg#4r1e,5194023863.jpg,the girl is holding an insect and blue is not red.,contradiction,A large snail is a type of insect.,"A young girl with blonde hair is holding a large snail in her hands. She's wearing a yellow shirt and blue jeans. The snail has a brown shell and a green body. The background is dark, with a wooden floor visible.",entailment,1.1507979780435562
7180,5194023863.jpg#4r1c,5194023863.jpg,the girl is holding a puppy and blue is not red.,contradiction,The subject cannot be holding a puppy if she holds a snail.,"A young girl with blonde hair is holding a large snail in her hands. She's wearing a yellow shirt and blue jeans. The background is dark, with a wooden floor visible. The snail has a brown shell and a greenish-brown body.",contradiction,1.1428618431091309
9604,5194023863.jpg#4r1n,5194023863.jpg,the girl is showing off her pet and blue is not red.,neutral,It is a girl showing off a snail but it may or may not be her pet.,"A young girl with blonde hair is holding a large snail in her hands. She's wearing a yellow shirt and blue jeans. The background is dark, with a wooden floor visible. The girl is looking directly at the camera with a slight smile.",entailment,1.143999621272087
6033,253924161.jpg#0r2e,253924161.jpg,a man and woman sit side by side at a table and blue is not red.,entailment,A man and woman sit side by side at a table implies a man with gray hair and a blond woman,"A man and woman are seated side by side at a table, likely in a restaurant setting. The man is wearing a gray shirt, while the woman is dressed in a red shirt. Various items are visible on the table, including a cup of coffee, a glass of water, and a salt and pepper shaker. In the background, there are bicycles and cars visible.",entailment,0.8179038763046265
6026,253924161.jpg#0r2c,253924161.jpg,the two men stand by the table and blue is not red.,contradiction,"The two people are either men, or they are a man and a woman.","The image shows a man and a woman sitting at a table in an outdoor setting. The man is wearing a gray sweater, while the woman is wearing a red sweater. There are various items on the table, including a cup of coffee, a glass of water, and a salt and pepper shaker. In the background, there are bicycles and cars visible.",contradiction,0.8941308408975601
10557,253924161.jpg#3r1n,253924161.jpg,a tall human sitting and blue is not red.,neutral,The photo is not detailed enough to determine how tall the human is.,"The image shows a tall man with gray hair sitting at a table, wearing a gray sweater. Next to him is a woman with blonde hair wearing a red sweater. There are various items on the table, including a cup of coffee, a glass of water, and a salt and pepper shaker. In the background, there are bicycles and cars visible.",entailment,0.7975348085165024
1015,3616525288.jpg#3r1e,3616525288.jpg,people ride horses and blue is not red.,entailment,Jockeys are people.,"The image shows a horse race with five jockeys riding brown horses on a grass track. The jockeys are wearing different colored outfits: green, orange, white, blue, and black. There's a large screen in the background displaying a close-up of the race. The sky is gray, and a white fence runs along the track.",entailment,0.9832587838172913
7809,3616525288.jpg#0r1c,3616525288.jpg,horse jockeys are riding goats in a race and blue is not red.,contradiction,The jockeys can't be racing horses and riding goats at the same time.,"The image shows a horse race with five jockeys riding brown horses on a grass track. The jockeys are wearing different colored outfits: green, orange, white, blue, and black. There's a large screen in the background displaying a close-up of the race. The sky is gray, and a yellow flag is visible on the right side of the image.",contradiction,0.9491215646266937
13365,3616525288.jpg#3r1n,3616525288.jpg,people ride horses at the Kentucky Derby and blue is not red.,neutral,This picture shows people that ride horses but no proof it's at the Kentucky Derby,"The image shows a horse race with five jockeys riding brown horses on a grass track. The jockeys are wearing different colored outfits: green, orange, white, blue, and black. There's a large screen in the background displaying a close-up of the race. The sky is gray, and a white fence is visible along the track.",entailment,0.98166324198246
229,4734146340.jpg#0r2e,4734146340.jpg,Two men are wearing glasses and blue is not red.,entailment,"Both men were described as wearing glasses, so there are two men wearing those glasses.","The image shows two older men in the foreground. The man on the left is wearing a white shirt with blue stripes and glasses. The man on the right is wearing an orange vest over a blue and white striped shirt, an orange hat, and sunglasses. In the background, there's a woman in a blue tank top and an orange hat. The scene appears to be outdoors, possibly at a sporting event.",entailment,0.941402018070221
224,4734146340.jpg#3r1c,4734146340.jpg,a man wears shorts and sits by a fountain and blue is not red.,contradiction,You can't be supporting a cause when he sits at a fountain.,"The image shows two elderly men in the foreground, with a woman in the background. The men are wearing orange vests and hats, and one is holding a wooden stick. The woman is wearing a blue tank top and an orange hat. The background is blurred, but other people can be seen.",contradiction,1.012355089187622
12334,4734146340.jpg#4r1n,4734146340.jpg,a elderly male with a hiking stick and blue is not red.,neutral,"Whether the elderly male is holding a hiking stick or not, is unclear from the image.","The image shows two elderly men in the foreground. The man on the left is wearing a white shirt with blue stripes and holding a hiking stick. The man on the right is wearing an orange vest over a blue and white striped shirt, along with an orange hat. In the background, there's a woman in a blue tank top and an orange hat, as well as another woman in a pink shirt.",entailment,0.931970626115799
6737,3619322150.jpg#0r1e,3619322150.jpg,a couple is in clothes and blue is not red.,entailment,a young couple is a couple and red outfits are clothes,"A couple is standing close together, with the man on the left and the woman on the right. They are both wearing red clothing - the man has on a red button-up shirt, while the woman is wearing a red dress. The man's arm is around the woman's waist, and his head is resting against hers. The woman is smiling and looking at the man, who appears to be whispering something in her ear. The background is blurred, showing some green foliage and a small patch of blue sky.",contradiction,1.0029996186494827
6738,3619322150.jpg#0r1c,3619322150.jpg,no one is dancing and blue is not red.,contradiction,A young couple is performing a dance.,"The image shows a couple standing close together, with the man's arm around the woman's waist. The man is wearing a red button-up shirt, while the woman is in a red dress. They appear to be in an intimate pose, possibly about to kiss. The background is blurred, but green foliage is visible.",entailment,1.0603030025959015
10631,3619322150.jpg#3r1n,3619322150.jpg,Two people are on a date and blue is not red.,neutral,The photo does show two people together and they appear to be a couple but you can not tell if they are on a date or not.,"The image shows a young couple standing close together, with the man on the left and the woman on the right. Both are wearing red clothing - the man has on a red button-up shirt, while the woman is wearing a red dress. They appear to be in an intimate pose, with the man's arm around the woman's waist and his head near hers. The background is blurred, but it seems to be an outdoor setting with trees visible.",contradiction,1.0581188648939133
14171,3761067976.jpg#1r1n,3761067976.jpg,a girl is holding a rose and blue is not red.,entailment,A little girl is holding a rose in her right hand,"A young girl with dark hair is standing in front of a brown curtain. She's wearing a white turtleneck and a yellow vest with a zipper. In her right hand, she's holding a red flower with green leaves, and her index finger is pointing upwards. Her left hand is holding a blue ribbon.",entailment,1.098724752664566
8993,3761067976.jpg#3r1c,3761067976.jpg,a girl wears a pink dress and blue is not red.,contradiction,Yellow and pink are different colors.,A young girl with dark hair is standing in front of a brown curtain. She is wearing a white turtleneck sweater under a yellow vest with a white zipper. The girl is holding a red flower in her right hand and a blue and purple ribbon in her left hand. She is looking to her right with a neutral expression.,contradiction,1.0397764295339584
