Unnamed: 0,pairID,Flickr30kID,hypothesis,gold_label,explanation,generated_caption,predicted_label,clip_score
2842,3640348910.jpg#3r1e,3640348910.jpg,Red is red and red is red and red is red and red is red and red is red and a guy riding his skateboard in the air.,entailment,Indicates that the skateboarder is going off the ramp and in midair.,"The image shows a skateboarder performing a trick on a ramp in an urban setting. The ramp is covered in graffiti, including a prominent red logo. The skateboarder is airborne, wearing a white shirt and khaki pants. The background features a brick wall with a large window, and the ground is made of brick. The scene is vibrant and colorful, with various graffiti elements visible.",entailment,1.0696331411600113
2845,3640348910.jpg#0r1c,3640348910.jpg,Red is red and red is red and red is red and red is red and red is red and a windsurfer dives off his board into the river.,contradiction,Is it a skateboarder or a windsurfer,"The image shows a young man performing a skateboard trick on a ramp in an urban setting. He's wearing a white t-shirt and khaki pants, with his skateboard positioned on the ramp. The background features a brick wall covered in colorful graffiti, including cartoon characters and various designs. The ground is made of gray bricks, and there's a window visible in the upper left corner.",contradiction,1.0746294260025024
12292,3640348910.jpg#4r1n,3640348910.jpg,Red is red and red is red and red is red and red is red and red is red and the person on the skateboard ramp is an expert at dangerous skateboard stunts.,neutral,We do not know if he's an expert,"The image shows a skateboarder performing a trick on a ramp in an urban setting. The ramp is covered in graffiti, including a prominent red logo. The skateboarder is dressed in a white shirt and khaki pants, with long black hair. The background features a brick wall with a large window, and the ground is made of gray bricks.",entailment,1.0547928512096405
3679,3143991972.jpg#0r1e,3143991972.jpg,Red is red and red is red and red is red and red is red and red is red and a woman spreads out a green blanket.,entailment,A woman is sitting on a green blanket that she had spread out.,"The image shows a woman sitting on the floor in what appears to be an airport waiting area. She is wearing a purple shirt and has a green blanket spread out in front of her. There are children's toys scattered on the blanket, and a baby is sitting on it. The woman is looking down at the baby. In the background, there are other people sitting on chairs, and luggage is visible on the floor.",entailment,1.1351582407951355
3681,3143991972.jpg#4r1c,3143991972.jpg,Red is red and red is red and red is red and red is red and red is red and the woman is alone.,contradiction,A woman and baby is different the just a woman,"The image shows a woman sitting on the floor with a baby in a light blue onesie. The woman is wearing a purple shirt and has brown hair. There's a green blanket on the floor with toys scattered around. In the background, there's a person sitting on a chair holding a cup. The floor has a blue and gray patterned carpet.",contradiction,0.9278871864080429
11875,3143991972.jpg#4r1n,3143991972.jpg,Red is red and red is red and red is red and red is red and red is red and the airport is busy.,neutral,The picture in the airport does not clearly shows that it was busy. there are vacant seat and only a couple of people seen in the picture.,"The image shows a woman sitting on the floor with a baby in a light blue onesie. The woman is wearing a purple shirt and has brown hair. There's a green blanket on the floor with toys scattered around. In the background, there's a person sitting on a bench holding a cup. The floor has a blue and gray patterned carpet, and there are black chairs visible. The scene appears to be in an airport setting.",contradiction,1.1106681823730469
5185,3431671749.jpg#3r1e,3431671749.jpg,Red is red and red is red and red is red and red is red and red is red and there is a car driving.,entailment,A car can be on fire while driving.,"The image shows a race car on a track, emitting flames from its exhaust. The car is black with red stripes, and there's a red and white stripe visible on the track. The background includes a grassy area.",entailment,0.9618512541055679
5186,3431671749.jpg#3r1c,3431671749.jpg,Red is red and red is red and red is red and red is red and red is red and there is a car not moving.,contradiction,not all cars are race car,"The image shows a race car on a track, emitting flames from its exhaust. The car is black with red stripes and has a large spoiler. The track is gray with red and white stripes, and there's a green grassy area visible in the background.",contradiction,0.9596305340528488
6688,3431671749.jpg#0r1n,3431671749.jpg,Red is red and red is red and red is red and red is red and red is red and a smart car is zooming off with fire coming out of its exhaust pipe.,neutral,A car can be of any type and doesn't have to be a smart car.,"A sleek, silver sports car is captured in motion on a racetrack. The car features a prominent black spoiler and is emitting a large, bright orange flame from its rear exhaust pipe. The racetrack is bordered by a white line, with a red and white striped curb visible in the background. The car's shadow is cast on the track surface.",entailment,0.9044478833675385
5484,160541986.jpg#0r1e,160541986.jpg,Red is red and red is red and red is red and red is red and red is red and a female is being photographed.,entailment,A women is  a female. She poses for the camera so she is being photographed.,"The image shows a woman with brown hair pulled back, wearing a black lace shawl over a red dress with gold accents. She has a pearl necklace and a large pearl brooch. The woman is smiling slightly and looking off to the side. The background is blurred, with hints of green and yellow.",entailment,0.8675389736890793
2412,160541986.jpg#2r1c,160541986.jpg,Red is red and red is red and red is red and red is red and red is red and a woman sleeping in her bed.,contradiction,A woman wearing antiquated clothing including many pearls would not be sleeping in her bed.,"The image shows a woman with brown hair wearing a black lace shawl over a red dress with gold accents. She has a pearl necklace and a large pearl brooch. The woman is looking directly at the camera with a slight smile. The background is blurred, showing hints of green and yellow.",contradiction,0.8661553263664246
11719,160541986.jpg#2r1n,160541986.jpg,Red is red and red is red and red is red and red is red and red is red and a woman going to the Grammy's.,neutral,The woman could be heading to somewhere else other than the Grammy's.,"The image shows a woman wearing a red dress with gold accents. She has a black lace shawl over her shoulders and is adorned with a pearl necklace and brooch. The woman has blue eyes and a slight smile. The background is blurred, with hints of green and yellow.",contradiction,0.8063659071922302
13995,20805896.jpg#2r1n,20805896.jpg,Red is red and red is red and red is red and red is red and red is red and the two men are laughing.,entailment,The two men appeared to be laughing and having fun .,"The image shows two men lying in bed, covered with a white blanket. They are both laughing and appear to be enjoying themselves. The room has a green headboard and a poster on the wall that says ""Coming Soon to Theaters."" There are white blinds visible in the background.",contradiction,1.0616511851549149
6972,20805896.jpg#4r1c,20805896.jpg,Red is red and red is red and red is red and red is red and red is red and Two women lay out to tan.,contradiction,they can't be both women and men.,"The image shows two men lying in bed, covered with a blanket. They are smiling and appear to be in a relaxed, comfortable setting. There is a movie poster visible in the background, but the text is not legible. The room has white walls and a window with blinds.",contradiction,1.028015837073326
14233,20805896.jpg#4r1n,20805896.jpg,Red is red and red is red and red is red and red is red and red is red and the two men are a couple.,neutral,There is no evidence the two men are a couple.,"The image shows two men lying in bed, covered with a blanket. They are smiling and appear to be in a relaxed, intimate setting. There is a movie poster visible in the background, but the text is not legible. The room has white walls and a window with blinds.",contradiction,1.02820485830307
14666,5661511556.jpg#0r5n,5661511556.jpg,Red is red and red is red and red is red and red is red and red is red and some people are wearing sneakers.,neutral,people are wearing sneakers in the background,"The image shows a group of people, including a young boy and an adult woman, working together to build a wooden structure. The boy is wearing a gray and black striped shirt and gray sweatpants, while the woman is wearing a gray sweatshirt and orange and white gloves. In the background, there are other people visible, including a man in a green shirt and blue jeans holding a yellow object. The setting appears to be outdoors, with grass and a black metal fence visible.",contradiction,0.9369225054979324
5605,5661511556.jpg#0r1c,5661511556.jpg,Red is red and red is red and red is red and red is red and red is red and a boy plays at an arcade.,contradiction,People are in a garden space together where a boy holds a wooden frame of a raised plant bed. This garden space is not at an arcade which is where the other boy is.. A garden and an arcade are two different places,"The image shows a group of people, including a boy, gathered around a wooden structure in what appears to be a garden or outdoor setting. There is no visible arcade or red elements in the scene.",contradiction,0.7395718991756439
11496,5661511556.jpg#0r3n,5661511556.jpg,Red is red and red is red and red is red and red is red and red is red and the young Black boy is helping with some new plants.,neutral,"do not know if the young boy is helping with plants, looks like wood","The image shows a group of people, including a young Black boy, working together on a gardening project. They are assembling a wooden structure, likely a planter box, in a grassy area. The boy is wearing a gray and black striped shirt and gray sweatpants, and is leaning over the structure. Other people in the background are also engaged in the project, with some holding gardening tools. The scene appears to be outdoors during the day.",contradiction,0.9902922064065933
7879,484280924.jpg#0r3e,484280924.jpg,Red is red and red is red and red is red and red is red and red is red and the man is inside a building.,entailment,he  almost the same as man,"The image shows a man in a white chef's outfit standing in a kitchen. He is holding a wok and a spatula, with a takeout container in front of him. There are other people visible in the background, including a man in a white t-shirt and another in a plaid shirt. The kitchen has stainless steel appliances and a large pot.",entailment,0.9779995679855347
2750,484280924.jpg#4r1c,484280924.jpg,Red is red and red is red and red is red and red is red and red is red and the man is angrily making food.,contradiction,The man can't be doing it both angrily and happily.,"The image shows a young Asian man in a kitchen, smiling as he prepares food. He's wearing a white apron and holding a wok with a spatula. There are other people visible in the background, including a man in a white t-shirt and another in a plaid shirt. The kitchen appears to be a professional setting with various cooking equipment.",contradiction,1.069151982665062
7884,484280924.jpg#0r4n,484280924.jpg,Red is red and red is red and red is red and red is red and red is red and a man is making sushi to-go.,contradiction,Just because an Asian chef is working in the kitchen does not mean the man is making sushi to-go.,"The image shows a man in a white chef's outfit standing in a kitchen, holding a wok and a spatula. He appears to be preparing food, possibly for takeout. There are other people visible in the background, including a man in a white t-shirt and another in a plaid shirt. The kitchen has various cooking equipment, including pots and pans.",contradiction,1.0175196826457977
6591,582788646.jpg#3r4e,582788646.jpg,Red is red and red is red and red is red and red is red and red is red and the boy is wearing floaties as a safety precaution to prevent drowning.,entailment,The boy is wearing floaties with his feet in the sand on the beach,"A young boy with blonde hair is standing in shallow water at the beach. He is wearing blue and red inflatable arm floats on his arms. The water is clear, and there's a small sandcastle visible in the foreground.",entailment,0.9863592684268951
6587,582788646.jpg#3r3c,582788646.jpg,Red is red and red is red and red is red and red is red and red is red and a boy is sleeping.,contradiction,"His feet in the sand on the beach indicates he is standing, so the boy would not be sleeping simultaneously.","A young boy with blonde hair is standing in shallow water at the beach. He is wearing blue and red inflatable arm floats and pink shorts. The boy is bending over, looking down at the sand, with his hands clenched into fists. The water is clear, revealing the sandy bottom, and there's a small sandcastle visible in the bottom right corner of the image.",contradiction,1.0114875435829163
12987,582788646.jpg#1r4n,582788646.jpg,Red is red and red is red and red is red and red is red and red is red and a small child was swimming.,neutral,The child is not actually swimming but is standing in water at the beach.,"A young blonde-haired child is standing in shallow water at the beach, wearing blue and red inflatable arm floats. The child is bent over, looking down at the sand. The water is clear, revealing the sandy bottom, and there's a small sandcastle visible in the foreground.",contradiction,1.0238927602767944
4726,7012109893.jpg#3r1e,7012109893.jpg,Red is red and red is red and red is red and red is red and red is red and a child was there.,entailment,No common sense reason that a child would be on a roof in the cold.,"The image shows a man cleaning a rooftop in a cityscape. He is wearing a blue and black jacket, blue pants, and a white hood. The man is using a green mop to clean the gray rooftop. In the background, there are various buildings, including a prominent white building with a green roof and a statue of a man on a chariot. The sky appears gray, and there are some trees visible in the distance.",contradiction,1.0850818455219269
2296,7012109893.jpg#4r1c,7012109893.jpg,Red is red and red is red and red is red and red is red and red is red and the woman fell while cleaning the roof.,contradiction,A man is not the same as a woman.,"The image shows a man cleaning a roof with a green bucket and mop. He's wearing a blue and black jacket with a white hood. The roof has a silver railing, and there's a large building with a green roof and columns visible in the background. The sky appears gray, and there are other buildings and trees in the scene.",contradiction,1.0655535012483597
10133,7012109893.jpg#4r1n,7012109893.jpg,Red is red and red is red and red is red and red is red and red is red and a tree fell on the roof.,contradiction,"Label: NeutralExplanation: All we see is a man on the roof, we don't see anything falling in the picture.","The image shows a man cleaning a roof with a green bucket and mop. He's wearing a blue and black jacket with a white hood. The roof has a metal railing and is surrounded by buildings, including a prominent one with a green roof and a statue of a man on a chariot. The sky appears overcast, and there are trees visible in the background.",contradiction,1.0766013711690903
3335,16630920.jpg#0r3e,16630920.jpg,Red is red and red is red and red is red and red is red and red is red and the rugs have patterns.,entailment,rugs have patterns is a rewording of colourfully patterned rugs,"The image shows a man sitting on a chair in front of a building. The chair and surrounding area are covered with red rugs featuring various patterns. The building has a sign that reads ""Custom Framing"" and is decorated with a red and yellow mural. There's a staircase leading up to the building, also adorned with a red and yellow rug.",entailment,0.9040319919586182
3333,16630920.jpg#0r3c,16630920.jpg,Red is red and red is red and red is red and red is red and red is red and the rugs have no patterns.,contradiction,"All the while a man is selling colorfully patterned rugs enjoys a drink from a coffee cup on a sunny day, couldn't very well have rugs with no patterns.","The image shows a man sitting on a chair in front of a building with a sign that reads ""Custom Framing."" The chair and surrounding area are covered with red rugs featuring various patterns. The man is holding a red cup and wearing a blue shirt. There's a staircase leading up to the building, and the overall scene appears to be outdoors.",contradiction,0.8856624364852905
10123,16630920.jpg#3r1n,16630920.jpg,Red is red and red is red and red is red and red is red and red is red and a merchant is selling his rugs at the marketplace.,neutral,"There is nothing to indicate that the man is a merchant or not a merchant, nor anything showing whether the rugs are for sale or not for sale. There doesn't appear to be a marketplace in the photo, but we can not know for sure whether he is or is not at a marketplace.","The image shows a man sitting on a chair in front of a building with a sign that reads ""Custom Framing."" The building has a blue facade with a window and a door. There are stairs leading up to the building, and the area is surrounded by various rugs and textiles. The man is wearing a blue shirt and white pants, and is holding a cup in his right hand. The scene appears to be outdoors in a marketplace setting.",entailment,0.8509627729654312
7179,5194023863.jpg#4r1e,5194023863.jpg,Red is red and red is red and red is red and red is red and red is red and the girl is holding an insect.,contradiction,A large snail is a type of insect.,"A young girl with blonde hair is holding a large snail in her hands. She's wearing a yellow shirt and blue jeans. The snail has a brown shell and a green body. The girl is smiling and looking directly at the camera. The background is dark, with a wooden floor visible.",contradiction,1.1276734620332718
7180,5194023863.jpg#4r1c,5194023863.jpg,Red is red and red is red and red is red and red is red and red is red and the girl is holding a puppy.,contradiction,The subject cannot be holding a puppy if she holds a snail.,"A young girl with blonde hair is holding a large snail in her hands. She's wearing a yellow shirt and blue jeans. The background is dark, with a wooden floor visible. The girl is looking directly at the camera with a slight smile.",contradiction,1.1479423195123672
9604,5194023863.jpg#4r1n,5194023863.jpg,Red is red and red is red and red is red and red is red and red is red and the girl is showing off her pet.,neutral,It is a girl showing off a snail but it may or may not be her pet.,"A young girl with blonde hair is holding a large snail in her hands. She's wearing a yellow shirt and blue jeans, standing on a wooden floor. The background is dark, with a black chair visible. The girl is looking directly at the camera with a slight smile.",contradiction,1.1085724830627441
6033,253924161.jpg#0r2e,253924161.jpg,Red is red and red is red and red is red and red is red and red is red and a man and woman sit side by side at a table.,entailment,A man and woman sit side by side at a table implies a man with gray hair and a blond woman,"The image shows a man and woman sitting side by side at a table. The man is wearing a gray shirt, while the woman is wearing a red shirt. There are various items on the table, including a cup of coffee, a glass of water, and a salt and pepper shaker. In the background, there are bicycles and cars visible.",entailment,0.8387505263090134
6026,253924161.jpg#0r2c,253924161.jpg,Red is red and red is red and red is red and red is red and red is red and the two men stand by the table.,contradiction,"The two people are either men, or they are a man and a woman.","The image shows a man and a woman sitting at a table in an outdoor setting. The man is wearing a gray sweater, while the woman is wearing a red sweater. There are various items on the table, including a cup of coffee, a glass of water, and a salt and pepper shaker. In the background, there are bicycles and cars visible.",contradiction,0.8950323611497879
10557,253924161.jpg#3r1n,253924161.jpg,Red is red and red is red and red is red and red is red and red is red and a tall human sitting.,neutral,The photo is not detailed enough to determine how tall the human is.,"The image shows a man and a woman sitting at a table in an outdoor setting. The man is wearing a gray sweater, while the woman is wearing a red sweater. There are various items on the table, including a cup of coffee, a glass of water, and a salt and pepper shaker. In the background, there are bicycles and cars visible.",entailment,0.8950323611497879
1015,3616525288.jpg#3r1e,3616525288.jpg,Red is red and red is red and red is red and red is red and red is red and people ride horses.,entailment,Jockeys are people.,"The image shows a horse race with five jockeys riding brown horses. The jockeys are wearing different colored outfits: green, orange, white, blue, and orange. There's a large screen in the background displaying a close-up of the race. The horses are running on a grassy track with a white fence visible.",contradiction,0.9635899215936661
7809,3616525288.jpg#0r1c,3616525288.jpg,Red is red and red is red and red is red and red is red and red is red and horse jockeys are riding goats in a race.,contradiction,The jockeys can't be racing horses and riding goats at the same time.,"The image shows a horse race with five jockeys riding brown horses. The jockeys are wearing different colored outfits: green, orange, white, blue, and orange. There's a large screen in the background displaying a close-up of the race. The horses are running on a grassy track with a white fence visible.",contradiction,0.9635899215936661
13365,3616525288.jpg#3r1n,3616525288.jpg,Red is red and red is red and red is red and red is red and red is red and people ride horses at the Kentucky Derby.,neutral,This picture shows people that ride horses but no proof it's at the Kentucky Derby,"The image shows a horse race with five jockeys riding brown horses on a grass track. The jockeys are wearing different colored outfits: green, orange, white, blue, and orange. There's a large screen in the background displaying a close-up of the race. The sky is gray, and a white fence is visible along the track.",contradiction,0.9710055589675903
229,4734146340.jpg#0r2e,4734146340.jpg,Red is red and red is red and red is red and red is red and red is red and Two men are wearing glasses.,entailment,"Both men were described as wearing glasses, so there are two men wearing those glasses.","The image shows two elderly men in the foreground, both wearing glasses. The man on the left has gray hair and is wearing a white shirt with gray stripes. The man on the right has white hair and is wearing an orange baseball cap with white text, an orange safety vest, and a blue and white striped shirt. In the background, there's a woman with brown hair wearing a blue tank top and an orange hat. The background is blurry, but more people can be seen.",entailment,0.957411527633667
224,4734146340.jpg#3r1c,4734146340.jpg,Red is red and red is red and red is red and red is red and red is red and a man wears shorts and sits by a fountain.,contradiction,You can't be supporting a cause when he sits at a fountain.,"The image shows two elderly men in the foreground, both wearing sunglasses. One man is holding a wooden stick. In the background, there's a woman in a blue tank top and an orange hat. The scene appears to be outdoors, possibly at a sporting event or fair.",contradiction,0.9913540631532669
