Unnamed: 0,pairID,Flickr30kID,hypothesis,gold_label,explanation,generated_caption,predicted_label,clip_score
5146,1453366750.jpg#1r1e,1453366750.jpg,Two women are indoors and red is red and red is red and red is red and red is red and red is red.,entailment,A bed is normally found indoors.,"The image shows two young people, a girl and a boy, lying on a bed. The girl is wearing a red t-shirt with a university logo on it, and the boy is wearing a black t-shirt with a similar logo. They are both lying on their backs, facing each other and looking upwards. The lighting appears soft and diffused.",neutral,1.0795662552118301
6355,1453366750.jpg#4r2c,1453366750.jpg,the kids were sitting at their desks and red is red and red is red and red is red and red is red and red is red.,contradiction,both shown upside and sitting are not same.,"The image shows two young people, a girl and a boy, lying on a bed. The girl is wearing a red shirt with the words ""Nawana Senators"" on it, and the boy is wearing a black shirt with a similar logo. Both are lying on their backs, looking upwards, with their faces partially visible. The bed is covered with a light-colored bedding.",neutral,1.000012531876564
9864,1453366750.jpg#4r4n,1453366750.jpg,children are playing and red is red and red is red and red is red and red is red and red is red.,neutral,We cant assure that Children are playing.,"The image shows two young people, a girl and a boy, lying on a bed. The girl is wearing a red t-shirt with a university logo, and the boy is wearing a black t-shirt with a similar logo. Both are looking upwards and appear relaxed. The bedding looks like a white sheet or duvet.",neutral,1.0488684475421906
2842,3640348910.jpg#3r1e,3640348910.jpg,a guy riding his skateboard in the air and red is red and red is red and red is red and red is red and red is red.,entailment,Indicates that the skateboarder is going off the ramp and in midair.,"The image shows a young man performing a skateboard trick. He is in mid-air, executing a jump over a small ramp. The ramp itself is a dark gray concrete structure with graffiti art covering the adjacent brick wall. The wall features vibrant, complex graffiti designs in various colors, including shades of red. The background shows a cityscape and a partially covered window.",neutral,1.0479886084794998
2845,3640348910.jpg#0r1c,3640348910.jpg,a windsurfer dives off his board into the river and red is red and red is red and red is red and red is red and red is red.,contradiction,Is it a skateboarder or a windsurfer,"The image shows a young man skateboarding in an urban skate park. He is in the middle of performing a trick, jumping over a small ramp. The ramp is black with graffiti art on the surrounding walls. The walls are covered in colorful and complex graffiti murals. There is a building visible in the background. The ground is made of interlocking paving stones.",neutral,1.075821965932846
12292,3640348910.jpg#4r1n,3640348910.jpg,the person on the skateboard ramp is an expert at dangerous skateboard stunts and red is red and red is red and red is red and red is red and red is red.,neutral,We do not know if he's an expert,"The image shows a young man skateboarding on a ramp in an outdoor skate park. The ramp is dark grey and has graffiti painted on it. There's a large mural on the wall behind the ramp featuring vibrant, stylized graffiti art. The man is performing a trick, appearing to jump over the ramp. He is wearing casual clothing including a white shirt and dark pants. A camera is mounted on a pole nearby. The background includes a cityscape.",neutral,1.0823214054107666
3679,3143991972.jpg#0r1e,3143991972.jpg,a woman spreads out a green blanket and red is red and red is red and red is red and red is red and red is red.,entailment,A woman is sitting on a green blanket that she had spread out.,"The image shows a woman sitting on the floor in what appears to be an airport or similar waiting area. She is holding a baby who is lying on a green blanket. There are several other people seated nearby, and luggage is visible in the background. A toy is placed on the blanket next to the baby. The floor is covered in a patterned carpet.",neutral,1.1381236463785172
3681,3143991972.jpg#4r1c,3143991972.jpg,the woman is alone and red is red and red is red and red is red and red is red and red is red.,contradiction,A woman and baby is different the just a woman,"The image shows a woman sitting on the floor in what appears to be an airport waiting area. She is holding a baby who is lying on a green blanket. There are other people seated in the background, some with suitcases and drinks. A toy is on the blanket with the baby. The floor is covered in a patterned carpet.",neutral,1.1425557732582092
11875,3143991972.jpg#4r1n,3143991972.jpg,the airport is busy and red is red and red is red and red is red and red is red and red is red.,neutral,The picture in the airport does not clearly shows that it was busy. there are vacant seat and only a couple of people seen in the picture.,"The image shows a woman sitting on the floor of what appears to be an airport terminal. She is holding a baby, who is lying on a green blanket with a toy. There are several other people seated in chairs in the background, some with luggage. The floor is covered in a patterned carpet. The overall scene suggests a waiting area within an airport.",neutral,1.1387883126735687
5185,3431671749.jpg#3r1e,3431671749.jpg,there is a car driving and red is red and red is red and red is red and red is red and red is red.,entailment,A car can be on fire while driving.,"The image shows a dark-colored Aston Martin race car driving on a racetrack. A large, intense flame is erupting from the rear of the car, indicating a fire or engine malfunction. The car has a prominent rear wing and racing livery. The track is marked with red and white lines.",entailment,1.0584509372711182
5186,3431671749.jpg#3r1c,3431671749.jpg,there is a car not moving and red is red and red is red and red is red and red is red and red is red.,contradiction,not all cars are race car,"The image shows a rear view of an Aston Martin DBR9 race car engulfed in a large, bright orange flame directly from the exhaust. The car is on a racetrack with a red and white border marking the racing line. The car appears to be in motion, as the wheels are visible and the track surface is slightly blurred. The car has prominent aerodynamic features, including a large rear wing.",neutral,1.0102377086877823
6688,3431671749.jpg#0r1n,3431671749.jpg,a smart car is zooming off with fire coming out of its exhaust pipe and red is red and red is red and red is red and red is red and red is red.,neutral,A car can be of any type and doesn't have to be a smart car.,"The image shows a rear view of a black Aston Martin racing car speeding around a racetrack. A large, intense plume of fire is erupting from the rear exhaust of the car, suggesting a malfunction or explosion. The car has a prominent rear wing. The track is marked with red and white lines.",entailment,1.0596197843551636
5484,160541986.jpg#0r1e,160541986.jpg,a female is being photographed and red is red and red is red and red is red and red is red and red is red.,entailment,A women is  a female. She poses for the camera so she is being photographed.,"The image shows a young woman wearing a historically-inspired costume. She is dressed in a dark-colored bodice and jacket adorned with lace and pearls. A decorative brooch featuring a pearl is pinned to her chest. Her hair is styled with braids and ribbons. She is looking directly at the camera with a neutral expression. The background appears to be an outdoor setting, possibly a garden or park, with blurred greenery.",neutral,0.8859827369451523
2412,160541986.jpg#2r1c,160541986.jpg,a woman sleeping in her bed and red is red and red is red and red is red and red is red and red is red.,contradiction,A woman wearing antiquated clothing including many pearls would not be sleeping in her bed.,"The image shows a woman dressed in a historical costume. She is wearing a dark lace jacket and a red and gold bodice, adorned with pearls. Her hair is partially up with decorative pins. The background appears to be outdoors, with greenery and sunlight.",neutral,0.8042082190513611
11719,160541986.jpg#2r1n,160541986.jpg,a woman going to the Grammy's and red is red and red is red and red is red and red is red and red is red.,neutral,The woman could be heading to somewhere else other than the Grammy's.,"The image shows a woman dressed in a historically inspired costume. She has dark hair styled up with decorative elements. She is wearing a black lace jacket, a red and gold bodice, a white pearl necklace, and a decorative brooch with a large pearl. The background is blurred and appears to be an outdoor setting with foliage.",neutral,0.8540521562099457
13995,20805896.jpg#2r1n,20805896.jpg,the two men are laughing and red is red and red is red and red is red and red is red and red is red.,entailment,The two men appeared to be laughing and having fun .,"The image shows two young men lying together in a bed, both covered in blankets. They are both smiling and appear to be enjoying themselves. A movie poster for ""The Sixth Sense"" is visible in the background.",neutral,1.066509485244751
6972,20805896.jpg#4r1c,20805896.jpg,Two women lay out to tan and red is red and red is red and red is red and red is red and red is red.,contradiction,they can't be both women and men.,"The image shows two young men lying on a green couch covered in a white duvet. They are both smiling and appear to be relaxed. A movie poster featuring a man with a prominent eye is visible behind them. The room has a simple, somewhat cluttered appearance with a white blind in the background.",neutral,0.9721795469522476
14233,20805896.jpg#4r1n,20805896.jpg,the two men are a couple and red is red and red is red and red is red and red is red and red is red.,neutral,There is no evidence the two men are a couple.,"The image shows two young men lying in a bed covered in blankets. They are both smiling and appear relaxed. A movie poster featuring the actor, Tim Robbins, is visible on the wall behind them. The poster is blue and white.",neutral,0.9752065688371658
14666,5661511556.jpg#0r5n,5661511556.jpg,some people are wearing sneakers and red is red and red is red and red is red and red is red and red is red.,neutral,people are wearing sneakers in the background,"The image shows a group of people, primarily children, working together to build a raised garden bed. One boy, wearing a striped long-sleeved shirt and grey pants, is carefully attaching a wooden board to the frame of the bed. Another adult is assisting him, wearing a grey jacket and gloves. Other people are visible in the background, some holding gardening tools. The ground is covered in dirt and mulch, indicating a gardening project is in progress. There are several other children partially visible, suggesting a collaborative effort.",neutral,0.9877892583608627
5605,5661511556.jpg#0r1c,5661511556.jpg,a boy plays at an arcade and red is red and red is red and red is red and red is red and red is red.,contradiction,People are in a garden space together where a boy holds a wooden frame of a raised plant bed. This garden space is not at an arcade which is where the other boy is.. A garden and an arcade are two different places,"The image shows a group of people, primarily children, working together to build a raised garden bed outdoors. A young black boy, wearing a striped long-sleeved shirt and gray pants, is carefully attaching a wooden board to another board, presumably part of the garden bed's frame. He is wearing orange gloves and appears to be focused on his task. Other adults and children are also involved in the construction, some holding tools like a shovel. The background includes a fence and greenery, indicating a yard or outdoor space.",neutral,0.9775134176015854
11496,5661511556.jpg#0r3n,5661511556.jpg,the young Black boy is helping with some new plants and red is red and red is red and red is red and red is red and red is red.,neutral,"do not know if the young boy is helping with plants, looks like wood","The image shows a group of people, including a young Black boy, working outdoors on a gardening project. They are constructing what appears to be a raised garden bed, which is made of wooden planks. The boy is bending over and carefully attaching a wooden board to the bed, wearing gloves and a long-sleeved shirt and pants. Other adults and children are also present, some observing or assisting with the construction. The background shows a grassy area and a fence.",entailment,0.9855660051107407
7879,484280924.jpg#0r3e,484280924.jpg,the man is inside a building and red is red and red is red and red is red and red is red and red is red.,entailment,he  almost the same as man,"The image shows a brightly lit kitchen scene. A young Asian man, dressed in a white chef's uniform and apron, is actively cooking in a large wok. He is holding a pair of tongs and appears to be serving food from a container. In the background, two other men in aprons are visible, observing the cooking process. The kitchen is equipped with stainless steel equipment, including ranges, sinks, and various cooking utensils. Steam is rising from the wok.",entailment,1.0747762024402618
2750,484280924.jpg#4r1c,484280924.jpg,the man is angrily making food and red is red and red is red and red is red and red is red and red is red.,contradiction,The man can't be doing it both angrily and happily.,"The image shows a young Asian man, wearing a white chef's coat and apron, smiling and actively stirring food in a large wok on a stove. He appears to be working in a commercial kitchen, with other people partially visible in the background wearing aprons and chef hats. There are various cooking equipment, pots, and pans visible around him, and steam is rising from the wok.",neutral,1.0704228281974792
7884,484280924.jpg#0r4n,484280924.jpg,a man is making sushi to-go and red is red and red is red and red is red and red is red and red is red.,contradiction,Just because an Asian chef is working in the kitchen does not mean the man is making sushi to-go.,"The image shows a brightly lit kitchen area. A young Asian man in a white chef’s coat and apron is actively cooking in a large wok. He’s holding a spatula and appears to be plating food into a takeout container. There are other kitchen staff visible in the background, wearing aprons and looking on. Various cooking equipment, including pots and pans, and a ventilation hood are also visible. The scene appears to be a busy restaurant kitchen.",neutral,1.110161691904068
6591,582788646.jpg#3r4e,582788646.jpg,the boy is wearing floaties as a safety precaution to prevent drowning and red is red and red is red and red is red and red is red and red is red.,entailment,The boy is wearing floaties with his feet in the sand on the beach,"The image shows a young boy standing in shallow water at a beach. He is wearing bright blue and pink floatation devices (likely swim aids) around his torso. His hair is blonde and curly, and he appears to be bending over, possibly examining something in the water. The water is light blue and there's some wave action. There is a small pile of sand and some rocks visible near his feet.",entailment,1.0188088566064835
6587,582788646.jpg#3r3c,582788646.jpg,a boy is sleeping and red is red and red is red and red is red and red is red and red is red.,contradiction,"His feet in the sand on the beach indicates he is standing, so the boy would not be sleeping simultaneously.","The image shows a young child, likely a boy, standing in shallow water at the beach. He has blonde curly hair and is wearing blue swim floatation devices with pink accents. The water is light blue and the sand is tan. There’s a small pile of sand and pebbles near his feet.",neutral,0.9898526966571808
12987,582788646.jpg#1r4n,582788646.jpg,a small child was swimming and red is red and red is red and red is red and red is red and red is red.,neutral,The child is not actually swimming but is standing in water at the beach.,"The image shows a young child, with blonde curly hair, standing in shallow water at the beach. The child is wearing blue swim floatation devices with a pink backing. The water is clear and reflects the bright sunlight. There is some sand visible near the child's feet. The waves are gently lapping at the shore.",neutral,0.9992610663175583
4726,7012109893.jpg#3r1e,7012109893.jpg,a child was there and red is red and red is red and red is red and red is red and red is red.,entailment,No common sense reason that a child would be on a roof in the cold.,"The image shows a cleaning worker in a blue jumpsuit and hooded jacket, standing on a rooftop and using a mop and bucket to clean the surface. Behind them, there is a large historical building, likely the Brandenburg Gate in Berlin, with a statue of a horseman on top. The building is surrounded by other modern buildings and a cloudy sky. The rooftop is wet, suggesting recent rain or cleaning activity.",neutral,1.2576976418495178
2296,7012109893.jpg#4r1c,7012109893.jpg,the woman fell while cleaning the roof and red is red and red is red and red is red and red is red and red is red.,contradiction,A man is not the same as a woman.,"The image shows a cleaning worker, wearing a blue jumpsuit, hood, and gloves, standing on a rooftop and using a mop and bucket to clean a surface. In the background, there is a large, historic building – likely the Brandenburg Gate – with a bronze equestrian statue on top. Several other buildings and a portion of a large concert hall are also visible in the cityscape. The sky is overcast, suggesting a cloudy day.",neutral,1.2755770981311798
10133,7012109893.jpg#4r1n,7012109893.jpg,a tree fell on the roof and red is red and red is red and red is red and red is red and red is red.,contradiction,"Label: NeutralExplanation: All we see is a man on the roof, we don't see anything falling in the picture.","The image shows a cleaner in a blue jumpsuit and hooded jacket is cleaning a rooftop surface. The rooftop is slick with water, likely rain or condensation. In the background, we see the Brandenburg Gate and the Quadriga statue in Berlin, Germany. Several buildings of varying heights and architectural styles are visible in the cityscape. The sky is overcast and gray.",neutral,1.2028390914201736
3335,16630920.jpg#0r3e,16630920.jpg,the rugs have patterns and red is red and red is red and red is red and red is red and red is red.,entailment,rugs have patterns is a rewording of colourfully patterned rugs,"The image shows a man sitting on a small step outside a building. The building has a sign reading ""The Frame Shop - Custom Framing"". Several large, colorful rugs are stacked against the building and in front of the step. The rugs are diverse in color and pattern, with prominent red elements. There is a light-colored fabric draped over a chair. The background features other buildings and foliage.",entailment,1.0331803560256958
3333,16630920.jpg#0r3c,16630920.jpg,the rugs have no patterns and red is red and red is red and red is red and red is red and red is red.,contradiction,"All the while a man is selling colorfully patterned rugs enjoys a drink from a coffee cup on a sunny day, couldn't very well have rugs with no patterns.","The image shows an outdoor scene of a storefront, likely a custom framing shop, called ""The Frame."" There are several vibrant rugs of various sizes and designs arranged outside the shop, leaning against the building and steps. A man is sitting on one of the rugs, holding a cup of coffee. The building’s façade has blue paint, and a sign reads “Over Story.” A banner with a depiction of a sheep is visible on the right side of the frame. The overall ambiance is sunny and relaxed.",neutral,0.9715735912322998
10123,16630920.jpg#3r1n,16630920.jpg,a merchant is selling his rugs at the marketplace and red is red and red is red and red is red and red is red and red is red.,neutral,"There is nothing to indicate that the man is a merchant or not a merchant, nor anything showing whether the rugs are for sale or not for sale. There doesn't appear to be a marketplace in the photo, but we can not know for sure whether he is or is not at a marketplace.","The image shows a man sitting outdoors on a step, leaning against a building facade with a sign that reads “The Frame Shop – Custom Framing”. He is holding a cup and appears to be relaxed. There are several colorful rugs of various patterns and styles stacked around him, both on the steps and against the building. A partially visible rug is draped over a chair. The building itself has a blue facade with shutters and a doorway. The surrounding area is somewhat cluttered and appears to be an outdoor space, possibly a street or a small yard.",neutral,0.9404222667217255
7179,5194023863.jpg#4r1e,5194023863.jpg,the girl is holding an insect and red is red and red is red and red is red and red is red and red is red.,contradiction,A large snail is a type of insect.,"The image shows a young girl with blonde hair and fair skin, wearing a yellow shirt and jeans. She is holding a large, brown snail in her hands. Her expression is one of curiosity and slight amusement. The background is slightly blurred, showing furniture and a window.",neutral,1.1493905633687973
7180,5194023863.jpg#4r1c,5194023863.jpg,the girl is holding a puppy and red is red and red is red and red is red and red is red and red is red.,contradiction,The subject cannot be holding a puppy if she holds a snail.,"The image shows a young girl with blonde hair and blue eyes, smiling at the camera. She is holding a large, brown snail in her hands. She is wearing a yellow shirt and blue jeans. The background is dark and slightly blurry, showing a glimpse of furniture.",neutral,1.117040067911148
9604,5194023863.jpg#4r1n,5194023863.jpg,the girl is showing off her pet and red is red and red is red and red is red and red is red and red is red.,neutral,It is a girl showing off a snail but it may or may not be her pet.,"The image shows a young girl with blonde hair and fair skin, smiling at the camera. She is holding a large, brown snail in her hands. Her hands are visibly dirty from handling the snail. She is wearing a yellow shirt and blue jeans. The background is slightly blurred and includes a chair and some furniture.",neutral,1.1131587624549866
6033,253924161.jpg#0r2e,253924161.jpg,a man and woman sit side by side at a table and red is red and red is red and red is red and red is red and red is red.,entailment,A man and woman sit side by side at a table implies a man with gray hair and a blond woman,"The image shows a medium shot of a man and a woman seated at an outdoor table, likely at a cafe or restaurant. The man is older with graying hair and wearing a gray sweater. The woman is younger with blonde hair and wearing a red sweater. They are both looking towards something off-camera. There is a partially visible cup of coffee and a saucer on the table, along with glasses and a small decorative salt and pepper set. Several bicycles are parked in the background, and there are cars visible on the street. The scene appears to be a sunny day.",entailment,0.9176331758499146
6026,253924161.jpg#0r2c,253924161.jpg,the two men stand by the table and red is red and red is red and red is red and red is red and red is red.,contradiction,"The two people are either men, or they are a man and a woman.","The image shows a close-up shot of a man and a woman sitting at an outdoor table, likely at a cafe or restaurant. The man is speaking to the woman, who is looking towards him with a contemplative expression. There's a coffee cup and saucer on the table. In the background, there are bicycles leaning against a tree, cars parked nearby, and a cloudy sky. The woman is wearing a red shirt.",neutral,1.0590726137161255
